DIRECTORIO,P424,P4030S1,P4030S1A1,P4030S5,P4030S3,P4030S4,P4030S4A1,P4030S6,P4030S2,MES_REF,DIA_REF,CLASE,REGION,F_EXP_VIV
63489,1,1,1,1,1,1,3,2,2,6,5,1,1,260.04380596
63491,2,1,2,1,1,1,2,2,1,6,6,1,2,465.66492781
63493,2,1,3,1,1,1,3,2,1,7,6,1,5,331.62566953
63494,2,1,1,1,1,1,3,2,1,6,4,1,1,163.60986062
63496,2,1,3,1,1,1,3,1,1,6,4,1,5,426.67958267
63497,2,1,1,1,1,1,3,1,1,7,6,1,4,131.0063768
63498,1,1,1,1,2,1,2,1,1,6,5,2,3,371.01777764
63499,2,1,2,1,1,1,3,1,1,6,3,1,4,208.49069644
63502,1,1,1,1,1,1,3,2,2,6,4,1,4,148.24544744
63503,1,1,2,1,1,1,3,1,1,7,6,1,4,157.66253156
63504,2,1,2,1,1,1,2,1,1,6,2,1,2,429.01554842
63506,2,1,3,1,1,1,3,1,1,6,4,1,4,388.42385074
63507,2,1,1,1,1,1,3,2,2,6,5,1,4,186.88884761
63508,2,1,3,1,1,1,2,1,1,6,7,1,2,650.87134295
63509,2,1,2,1,1,1,2,1,1,6,3,1,2,563.01580775
63513,2,1,3,1,1,1,3,1,2,6,5,1,4,162.96355059
63515,2,1,3,1,1,1,2,1,1,6,6,1,2,506.97239447
63517,2,1,2,1,1,1,3,1,1,6,8,1,1,310.29286184
63519,1,1,3,1,1,1,3,1,1,6,4,1,2,200.16562645
63522,2,1,3,1,1,1,3,1,1,6,3,1,5,270.39373031
63523,2,1,1,1,1,1,3,1,1,6,5,1,1,306.64513782
63524,2,1,4,1,1,1,7,1,1,6,5,1,4,94.720559117
63526,2,1,4,1,1,1,7,1,1,6,5,1,4,96.52207298
63529,1,1,2,1,1,1,3,1,1,7,6,1,4,261.95512085
63530,1,1,1,1,1,1,3,2,1,6,3,1,4,251.97968624
63531,2,1,2,1,1,1,3,1,1,6,5,1,4,184.62344238
63532,1,1,1,1,2,1,2,1,1,6,8,2,2,934.87339947
63534,2,1,4,1,1,1,3,1,1,6,4,1,3,355.26087628
63535,2,1,1,2,1,1,2,2,1,6,3,1,4,447.4671323
63536,1,1,1,1,1,1,3,2,1,6,5,1,4,238.51144018
63537,1,1,3,1,1,1,2,1,1,7,6,1,2,354.08637758
63538,1,1,2,1,1,1,3,1,1,6,4,1,4,145.37365583
63539,1,1,2,1,1,1,3,1,1,6,3,1,1,57.658857322
63540,2,1,2,1,1,1,3,1,2,7,6,1,6,14.073316004
63541,1,1,1,1,1,1,3,1,1,6,4,1,1,498.28002939
63554,2,1,3,1,1,1,3,1,1,7,6,1,5,317.79168393
63555,1,1,1,1,2,2,,2,2,7,3,2,1,571.1688597
63556,2,1,3,1,1,1,8,2,1,7,1,1,3,534.97692626
63557,1,1,1,1,2,2,,2,2,7,3,2,1,947.56643953
63558,2,1,4,1,1,1,3,1,1,7,3,1,1,297.29555574
63559,1,1,2,1,1,1,2,1,1,7,8,1,2,319.92049818
63560,2,1,3,1,1,1,3,1,2,7,8,1,2,322.13939836
63562,2,1,2,1,1,1,3,1,1,7,8,1,2,120.36709253
63563,2,1,2,1,1,1,2,1,1,7,8,1,2,388.0089053
63564,1,1,1,1,1,1,3,1,1,7,1,1,1,253.44505589
63565,1,1,1,1,1,1,2,1,1,7,3,1,1,1170.8277016
63566,1,1,1,1,1,1,3,1,1,7,8,1,1,110.95836595
63569,1,1,1,1,1,1,3,1,2,6,1,1,4,229.85725303
63571,2,1,2,1,1,1,2,2,2,7,8,1,2,336.93182933
63574,2,1,3,1,1,1,2,2,1,7,5,1,3,660.5960625
63575,2,1,1,1,1,1,3,1,1,7,8,1,1,297.60433181
63576,2,1,3,1,1,1,3,1,1,7,3,1,2,212.3678427
63577,2,1,1,1,2,1,3,1,2,7,8,1,3,212.30589281
63578,2,1,2,1,1,1,3,2,1,7,3,1,1,211.37600039
63579,1,1,4,1,1,1,3,1,1,7,1,1,3,245.6272581
63580,1,1,4,1,2,1,2,1,1,7,3,1,3,566.56027616
63582,1,1,1,1,2,1,1,2,1,7,3,2,1,116.09278394
63583,2,1,2,1,1,1,2,1,1,7,8,1,2,234.44991343
63584,2,1,6,1,1,1,3,1,1,6,1,1,4,366.78315997
63585,2,1,1,1,1,1,3,1,1,7,1,1,3,303.66854221
63586,2,1,3,1,1,1,3,1,1,7,3,1,3,113.22606231
63587,1,1,1,2,2,2,,2,2,7,8,1,1,289.12457875
63589,2,1,1,1,2,1,3,1,1,7,3,1,3,220.30378682
63592,1,1,1,1,1,1,3,2,1,7,8,1,1,216.53196324
63594,2,1,3,1,1,1,3,1,1,7,1,1,2,229.39024039
63596,1,1,1,1,1,1,3,1,1,7,3,1,2,207.40851127
63597,2,1,2,1,1,1,3,1,1,7,3,1,2,168.71446409
63598,2,1,2,1,1,1,2,1,1,7,3,1,2,336.55307409
63599,2,1,1,1,1,1,3,2,2,7,3,1,1,349.69854179
63600,1,1,2,1,1,1,3,1,1,6,2,1,4,166.83975064
63601,2,1,4,1,1,1,3,1,1,7,8,1,1,240.5826947
63602,2,1,3,2,2,1,3,1,2,7,8,1,6,8.8013934471
63603,1,1,1,1,1,1,3,2,1,7,3,1,1,254.16378268
63605,2,1,3,1,1,1,3,1,1,7,1,1,5,286.60267397
63606,2,1,2,1,2,1,2,2,1,7,3,1,3,720.72352954
63607,1,1,1,2,2,1,1,1,2,7,5,2,4,825.75184164
63609,2,1,6,1,1,1,3,1,1,6,1,1,4,366.78315997
63610,2,1,1,1,1,1,3,1,1,7,1,1,3,359.4304037
63611,1,2,,2,2,1,3,2,2,7,3,1,1,325.03099524
63612,2,1,3,1,1,1,3,1,1,7,8,1,2,190.87967754
63613,1,1,3,1,1,1,8,1,1,7,3,1,3,588.48367081
63614,2,1,1,1,1,1,3,2,1,7,3,1,1,376.78373862
63615,1,1,4,1,2,1,2,2,2,7,6,1,3,469.07211388
63616,1,1,3,1,1,1,3,1,1,7,8,1,2,155.60359697
63617,2,1,1,1,1,1,3,1,1,7,1,1,5,290.61179518
63618,1,1,2,1,1,1,3,1,1,7,8,1,3,202.65663275
63619,1,1,2,1,1,1,3,1,1,7,3,1,3,256.78238116
63621,1,1,1,1,1,1,3,2,1,7,8,1,1,320.76150914
63622,2,1,2,1,1,1,3,1,1,7,3,1,1,160.84333624
63623,1,1,1,1,1,1,3,1,1,7,6,1,2,214.56096559
63624,1,1,2,1,1,1,3,1,1,7,1,1,2,202.29240595
63625,2,1,2,1,2,1,2,1,1,7,3,1,3,633.97722131
63626,1,1,1,1,1,1,3,1,1,7,3,1,2,195.38985983
63627,2,1,3,1,1,1,3,2,1,7,3,1,2,209.32234584
63628,2,1,2,1,1,1,3,1,1,7,1,1,2,140.35349047
63629,1,1,2,1,1,1,3,1,1,7,1,1,3,222.21302227
63630,2,1,2,1,1,1,2,1,1,6,6,1,2,357.7325726
63631,1,1,1,1,1,1,3,1,1,7,3,1,2,227.26038824
63632,1,1,1,1,1,1,3,1,1,7,8,1,2,149.24154303
63633,2,1,2,1,2,1,2,1,1,7,5,1,3,550.43383437
63634,2,1,2,1,1,1,2,1,1,7,1,1,2,392.10535341
63635,2,1,1,1,1,1,2,1,1,7,4,1,2,104.44220005
63636,1,1,1,1,2,2,,2,2,7,3,2,1,126.95790674
63638,2,1,1,1,1,1,3,1,1,6,4,1,2,199.20757973
63639,1,1,3,1,1,1,3,1,1,7,1,1,2,214.96093205
63640,2,1,3,2,2,1,3,1,2,7,3,1,6,10.304162876
63641,2,1,1,1,1,1,3,1,1,7,8,1,3,174.10524543
63644,1,1,1,1,2,1,3,2,1,7,1,1,3,302.26739665
63645,2,1,2,1,2,1,2,1,1,7,8,1,3,321.06238973
63646,2,1,3,1,1,1,3,1,1,7,3,1,5,278.86531727
63647,1,1,1,1,1,1,2,1,1,7,4,1,2,85.369144865
63648,1,1,1,1,1,1,3,1,1,7,3,1,1,176.00403528
63649,2,1,3,1,1,1,2,1,1,7,6,1,3,703.60817082
63650,2,1,2,1,1,1,2,1,1,7,3,1,2,374.90560662
63651,2,1,3,1,1,1,3,1,1,6,5,1,2,191.49042101
63652,2,1,4,1,1,1,3,1,1,7,8,1,1,238.85511004
63653,1,1,1,1,2,1,1,2,2,7,8,2,1,62.35765921
63654,1,1,1,2,2,2,,2,1,7,1,1,1,466.87376519
63655,2,1,1,2,2,1,3,2,2,7,3,1,4,49.823211802
63656,1,1,3,1,1,1,3,1,1,7,1,1,2,182.95496181
63657,1,1,2,1,1,1,3,1,1,7,8,1,3,221.10673588
63658,2,1,3,1,1,1,2,1,1,7,6,1,3,621.07353505
63660,1,1,3,1,1,1,3,1,1,7,6,1,5,441.91138839
63661,1,1,1,1,1,1,2,1,1,7,3,1,2,102.53731019
63662,2,1,2,1,1,1,2,1,1,7,3,1,2,156.28505838
63663,1,1,1,2,2,2,,2,1,7,3,1,1,476.46245215
63664,2,1,1,1,1,1,3,1,1,7,8,1,1,221.5392768
63666,2,1,2,1,1,1,3,1,1,7,1,1,5,451.13542549
63668,2,1,4,1,1,1,3,1,1,6,5,1,2,295.02448275
63669,1,1,1,1,1,1,3,1,1,7,6,1,3,495.90181625
63670,1,1,2,1,1,1,2,1,2,7,3,1,1,979.75139447
63671,2,1,2,1,1,1,3,1,1,7,1,1,5,327.32212367
63672,1,1,2,1,1,1,2,1,1,7,5,1,3,593.06016524
63674,1,1,3,1,1,1,3,1,1,7,8,1,2,175.59700799
63675,1,1,1,1,1,1,3,2,1,7,1,1,1,247.33167738
63676,1,1,1,1,1,1,2,2,1,7,8,1,1,723.16264728
63677,1,1,1,1,1,1,3,1,1,7,3,1,1,138.41678213
63678,1,1,2,1,2,1,2,2,1,7,1,1,3,578.98333136
63679,1,1,2,1,2,2,,1,2,6,7,2,2,136.45195599
63682,3,1,4,1,2,1,2,2,2,6,4,1,3,399.80127251
63683,2,1,2,1,1,1,3,1,1,7,6,1,5,338.05369558
63684,2,1,6,1,1,1,3,1,1,6,3,1,4,412.26619643
63685,2,1,1,2,2,2,,2,2,7,1,1,4,64.738036475
63686,2,1,1,2,2,1,3,2,2,7,8,1,4,81.359651745
63687,1,1,1,1,1,1,3,2,2,7,5,1,3,718.78335858
63688,2,1,6,1,1,1,3,1,1,7,8,1,4,423.56803115
63690,2,1,1,1,1,1,3,2,1,7,1,1,1,130.07217147
63691,1,1,2,1,1,1,2,1,1,7,3,1,1,1222.4829262
63693,1,1,2,1,2,1,2,1,1,7,6,1,3,451.74454351
63694,1,1,2,1,1,1,2,2,1,6,4,1,3,399.9094043
63695,1,1,3,1,1,1,3,1,1,6,5,1,4,171.7028785
63696,2,1,3,1,1,1,3,1,1,7,8,1,4,84.877843454
63697,1,1,2,1,1,1,3,1,1,6,4,1,4,153.68679618
63699,1,1,1,2,2,2,,1,2,7,8,1,4,47.105063193
63701,2,1,1,1,1,2,,2,2,6,6,2,4,561.27777298
63702,1,1,3,1,1,1,3,1,1,7,3,1,3,128.82776509
63704,2,1,1,2,2,1,1,2,2,6,4,2,4,568.12000573
63706,1,1,1,2,2,1,3,1,1,7,1,1,1,404.98167492
63707,2,1,2,1,1,1,3,1,1,7,7,1,2,244.69838512
63708,2,1,1,1,1,1,3,2,1,7,8,1,1,110.30949921
63709,1,1,3,1,1,1,3,1,1,7,5,1,5,405.53396707
63710,2,1,1,2,1,1,2,2,1,6,5,1,4,429.81839983
63712,1,1,1,1,2,2,,2,2,7,8,2,1,510.72586418
63713,2,1,1,1,1,1,3,1,1,6,2,1,2,214.28577484
63714,2,1,3,1,1,1,3,1,1,7,1,1,5,247.29472777
63715,3,1,1,2,2,2,,2,2,6,5,2,4,209.17771793
63716,2,1,2,1,1,1,2,2,1,7,5,1,3,438.28366674
63717,1,1,1,1,1,1,3,1,1,7,3,1,1,171.74850857
63719,2,1,3,1,1,1,3,1,2,7,1,1,2,483.29580328
63720,1,1,3,1,1,1,2,1,1,6,8,1,3,418.5785225
63721,1,1,1,1,1,1,3,1,1,7,8,1,1,103.58932031
63722,1,1,2,1,1,1,2,2,1,6,4,1,3,569.46160083
63723,1,1,2,1,1,1,3,1,1,7,5,1,2,167.14476684
63725,1,1,1,1,1,1,3,1,1,7,7,1,3,700.3372998
63726,2,1,3,1,1,1,2,2,2,7,7,1,3,769.87867526
63729,2,1,3,1,2,1,3,1,2,6,4,1,6,11.793678709
63730,2,1,2,1,1,1,3,1,1,7,5,1,2,199.88135402
63732,1,1,4,1,1,1,3,1,1,7,1,1,3,327.23188451
63733,1,1,1,1,2,2,,1,2,7,1,1,1,62.842187718
63736,1,1,3,1,1,1,3,1,2,7,1,1,2,544.2588033
63738,3,1,1,1,1,1,2,2,2,7,6,1,3,564.82062315
63739,2,1,4,1,2,1,2,2,2,7,5,1,3,532.69959355
63741,2,1,2,1,1,1,3,1,1,7,5,1,4,206.6586926
63742,2,1,3,1,1,1,9,1,1,6,1,1,2,563.89084238
63744,2,1,1,2,2,1,3,1,1,7,7,1,6,17.31121933
63746,1,1,4,1,2,1,2,2,2,7,7,1,3,581.61597537
63747,2,1,2,1,1,1,3,1,1,6,3,1,2,245.03468526
63748,1,1,1,1,1,1,3,1,1,7,1,1,2,219.68315676
63749,2,1,1,1,1,1,2,2,1,6,5,2,4,145.279082
63750,2,1,3,1,1,1,3,1,1,7,8,1,5,202.17966967
63751,2,1,2,1,1,1,3,1,1,7,6,1,5,335.76034307
63752,1,1,1,1,1,1,3,1,1,7,1,1,1,155.26544171
63754,2,1,1,1,2,1,3,1,1,6,4,1,4,169.41950765
63755,1,1,1,1,2,2,,2,2,7,1,2,1,138.05888636
63756,2,1,2,1,1,1,3,1,1,7,5,1,5,337.05066536
63757,2,1,2,1,1,1,3,1,1,7,7,1,2,276.0895711
63758,2,1,3,1,1,1,3,1,1,6,6,1,2,158.39835193
63759,2,1,2,1,1,1,3,1,1,7,5,1,5,322.63866539
63760,2,1,4,1,1,1,3,1,1,7,1,1,1,276.58987033
63761,2,1,6,1,1,1,3,1,1,7,6,1,4,371.53321386
63762,2,1,1,1,1,1,3,1,1,6,5,1,4,282.94465776
63763,2,1,1,1,1,1,3,1,1,7,8,1,3,257.68707474
63764,2,1,3,1,1,1,2,1,1,7,8,1,3,605.95825245
63765,2,1,3,1,1,1,2,1,1,6,3,1,2,730.0225172
63766,2,1,2,1,1,1,3,1,1,6,3,1,4,189.02787287
63768,1,1,1,1,2,2,,1,2,7,1,2,1,1078.6789258
63769,1,1,4,1,1,1,2,1,1,7,1,1,2,193.84673086
63770,1,1,2,1,1,1,3,1,1,7,8,1,5,252.72458709
63772,1,1,2,1,1,1,3,1,1,7,1,1,3,266.56196193
63773,1,1,3,1,1,1,3,1,1,7,7,1,5,422.56284555
63774,1,1,3,1,1,1,3,1,1,7,8,1,5,149.6671736
63775,1,1,2,1,1,1,2,2,1,7,7,1,3,534.73740194
63777,2,1,3,1,1,1,3,1,1,7,5,1,5,354.45362219
63778,2,1,2,1,1,1,2,1,1,7,6,1,3,498.92605542
63779,2,1,2,1,1,1,3,1,1,7,1,1,1,222.48823908
63780,1,1,1,1,1,1,3,2,1,7,7,1,3,641.739083
63781,1,1,1,2,2,2,,2,2,7,3,1,4,58.432453413
63782,2,1,3,1,1,1,2,1,1,6,3,1,2,478.16626183
63783,2,1,3,1,1,1,2,2,1,7,1,1,3,902.99618929
63784,2,1,3,1,1,1,3,1,1,7,8,1,3,96.041999371
63785,1,1,2,1,1,1,3,1,1,6,5,1,1,78.980997993
63786,2,1,1,1,1,1,3,1,2,7,8,1,5,199.80330442
63787,1,1,1,1,2,2,,1,2,7,8,2,1,478.68600975
63788,1,1,2,1,2,1,2,2,1,7,1,1,3,652.47616603
63789,1,1,3,1,1,1,3,1,1,7,8,1,3,87.992177151
63790,2,1,2,1,1,1,3,1,1,7,5,1,5,375.58088593
63791,2,1,2,1,1,1,2,1,1,7,1,1,2,413.15664854
63792,1,1,3,1,1,1,3,1,1,7,8,1,2,137.00493331
63793,1,1,1,1,1,1,3,1,1,7,1,1,3,755.27309028
63795,1,1,1,1,2,2,,2,1,7,8,2,1,626.00927294
63796,1,1,2,1,2,1,2,2,1,7,8,1,3,476.19454434
63797,2,1,2,1,1,1,2,1,1,6,5,1,2,386.89746362
63798,2,1,2,1,1,1,3,1,1,7,1,1,1,165.28064338
63799,1,1,2,1,1,1,3,1,1,7,8,1,2,173.04531095
63800,1,1,2,1,2,2,,1,2,6,7,2,2,136.45195599
63802,1,1,4,1,2,1,2,1,1,7,8,1,3,418.40506123
63803,2,1,2,1,1,1,2,1,1,7,1,1,3,628.57510633
63804,2,1,3,2,2,1,3,1,2,7,1,1,6,13.032853926
63805,1,1,3,1,1,1,2,2,1,7,8,1,2,319.9759877
63806,1,1,2,1,1,1,2,1,1,6,6,1,2,671.1838109
63808,1,1,1,2,2,2,,1,1,7,8,1,1,335.01816901
63810,1,1,4,1,2,1,2,1,2,7,1,1,3,658.95164567
63811,1,1,1,2,2,2,,2,1,6,5,1,4,282.94465776
63812,1,1,1,1,1,1,3,1,1,7,1,1,2,274.71916411
63813,2,1,1,1,1,1,2,2,1,6,1,1,4,693.52654446
63814,2,1,4,1,1,1,3,1,1,7,1,1,1,302.32252314
63815,2,1,2,1,1,1,3,1,1,7,8,1,1,120.96499162
63816,2,1,2,1,2,1,2,1,1,7,8,1,3,404.50065735
63819,1,1,1,1,1,1,3,2,1,7,1,1,1,158.76218257
63820,1,1,3,1,1,1,2,2,1,7,1,1,2,397.96927587
63821,1,1,4,1,1,1,3,1,1,7,8,1,3,203.67319049
63822,1,1,2,1,1,1,2,1,1,7,1,1,2,299.95403909
63823,1,1,5,1,1,1,3,1,1,7,8,1,2,133.83787153
63825,1,1,1,1,1,1,3,1,1,6,8,1,1,59.891834317
63826,2,1,3,1,1,1,2,1,1,7,1,1,2,519.58634853
63827,2,1,2,1,1,1,2,1,1,7,1,1,2,199.73691003
63828,2,1,3,1,1,1,2,1,1,6,4,1,2,805.02193337
63829,1,1,2,1,1,1,2,1,1,7,8,1,1,636.44928118
63831,2,1,2,1,1,1,2,1,1,7,1,1,2,308.12756143
63832,2,1,2,1,1,1,3,1,1,7,1,1,5,287.37009902
63833,1,1,3,1,1,1,3,1,1,7,8,1,3,326.30111787
63834,2,1,3,1,1,1,9,1,2,6,5,1,2,687.99039114
63835,2,1,2,1,1,1,9,2,1,6,7,1,2,648.19475156
63852,1,1,3,1,1,1,1,2,1,7,5,1,2,692.17069871
63853,2,1,3,1,1,1,3,1,1,7,4,1,2,552.34900827
63854,1,1,1,1,2,2,,1,1,7,4,1,1,66.513682842
63855,1,1,4,1,1,1,3,1,1,7,3,1,2,182.15620269
63856,2,1,6,1,1,1,3,1,1,7,7,1,4,456.20527879
63858,2,1,1,1,1,1,3,1,1,7,4,1,1,123.20106855
63859,1,1,1,1,1,1,3,1,1,7,1,1,4,95.230519216
63860,2,1,6,1,1,1,3,1,1,7,5,1,4,461.35990746
63861,2,1,3,1,1,1,3,1,1,7,3,1,1,408.28454287
63862,1,1,3,1,1,1,2,1,1,7,5,1,2,200.57747151
63863,2,1,2,1,1,1,3,1,1,7,4,1,2,172.44014371
63864,4,1,2,2,2,1,2,2,2,7,8,1,1,449.26525014
63865,1,1,1,1,1,1,3,1,1,7,5,1,5,258.11093231
63866,2,1,2,1,1,1,3,1,1,7,3,1,5,325.848874
63867,3,1,1,1,1,1,1,2,1,7,5,2,2,612.64480709
63868,1,1,1,1,2,2,,2,2,7,5,2,1,625.74584406
63869,2,1,1,1,1,1,2,1,2,7,6,2,4,126.32938558
63870,2,1,2,1,1,1,3,1,1,7,7,1,1,203.5268724
63871,1,1,1,1,1,1,1,2,1,7,3,2,2,167.58905439
63872,2,1,2,1,1,1,3,1,1,7,8,1,2,126.53727863
63873,1,1,3,1,1,1,3,1,1,7,5,1,5,278.57892907
63874,2,1,2,1,1,1,3,1,1,7,3,1,5,314.56352733
63876,2,1,3,1,1,1,3,1,1,7,4,1,5,324.99381568
63878,2,1,3,1,1,1,3,1,1,7,1,1,5,260.13014617
63879,2,1,4,1,1,1,3,1,1,7,5,1,1,262.4380118
63880,1,1,1,1,2,2,,1,1,7,3,2,1,125.19626197
63881,2,1,1,1,2,1,3,2,2,7,7,2,4,619.34203998
63882,2,1,2,1,1,1,3,1,1,7,6,1,5,335.76034307
63883,1,1,2,1,1,1,3,2,1,7,6,1,1,139.14146891
63884,1,1,1,1,2,1,3,2,1,7,4,2,4,989.70880777
63885,2,1,2,1,1,1,2,1,1,7,1,1,2,81.84258746
63886,1,1,1,1,1,1,1,1,1,7,3,2,3,1087.8386493
63887,1,1,1,1,1,1,3,1,1,7,5,1,5,232.81905355
63888,1,1,1,1,2,2,,1,2,7,4,2,1,771.3410414
63889,2,1,2,1,1,1,3,1,1,7,7,1,2,219.69659277
63890,1,1,3,1,1,1,3,1,1,7,1,1,1,145.6353067
63891,2,1,6,2,1,1,3,1,1,7,5,1,6,9.9843346431
63892,1,1,2,1,1,1,3,1,1,7,3,1,5,283.83549524
63893,2,1,2,1,1,1,2,1,1,7,4,1,2,172.5987629
63894,1,1,2,1,1,1,1,1,1,7,3,2,2,269.52515971
63895,1,1,1,1,2,2,,2,2,7,6,2,1,92.770288946
63896,1,1,2,1,1,1,3,1,1,7,5,1,3,247.19168359
63897,2,1,1,1,1,1,3,1,1,7,4,1,5,261.60387691
63898,2,1,6,1,1,1,3,1,1,7,4,1,6,11.069551839
63899,2,1,2,1,1,1,2,2,2,7,7,1,2,86.38785458
63900,1,1,1,1,2,1,1,2,2,7,5,2,1,113.5129443
63901,2,1,2,1,1,1,3,1,1,7,3,1,5,283.83549524
63902,2,1,4,1,1,1,3,1,1,7,6,1,1,258.25037386
63903,2,1,3,1,1,1,3,1,1,7,5,1,5,307.95006353
63904,2,1,6,1,1,1,3,1,1,7,4,1,4,386.45431968
63905,2,1,3,1,1,1,3,1,1,7,4,1,5,399.9316874
63906,2,1,2,1,1,1,3,1,1,7,1,1,5,282.54997041
63907,2,1,1,1,1,1,2,1,2,7,7,2,4,135.47197606
63908,1,1,1,2,2,1,1,2,2,7,3,1,1,603.42143728
63909,1,1,1,1,2,1,1,1,1,7,6,2,1,210.45416556
63910,1,1,3,1,1,1,3,1,1,7,3,1,5,296.85125549
63911,2,1,4,1,1,1,3,1,1,7,5,1,1,220.75162502
63912,2,1,2,1,1,1,2,2,1,7,6,1,2,69.26870507
63913,2,1,2,1,1,1,2,1,1,7,4,1,3,611.96230114
63914,1,1,1,1,1,1,3,1,1,7,5,1,2,208.67778827
63915,2,1,1,1,1,1,3,1,1,7,5,1,5,255.0771661
63916,1,1,1,1,2,2,,2,2,7,6,2,1,711.65149976
63917,2,1,2,1,1,1,3,2,1,7,8,1,3,164.17770506
63918,2,1,2,1,1,1,2,1,1,7,1,1,3,2383.9925389
63919,1,1,1,1,1,1,3,1,1,7,1,1,4,116.65922147
63920,1,1,1,1,2,2,,2,2,7,4,2,1,53.612996269
63921,2,1,2,1,1,1,2,1,1,7,5,1,2,74.263274035
63922,1,1,1,1,1,1,2,1,1,7,7,1,2,587.83153925
63923,1,1,1,1,2,2,,2,2,7,3,2,3,379.414778
63925,1,1,1,1,1,1,2,1,1,7,3,1,2,459.94701801
63927,2,1,2,1,1,1,2,1,2,7,4,1,3,749.26213809
63928,2,1,1,2,2,1,3,2,1,7,5,1,3,245.09856481
63929,1,1,1,2,2,2,,1,1,7,6,1,1,370.06014392
63930,2,1,3,1,1,1,2,1,1,7,8,1,2,378.87722804
63931,2,1,1,1,1,1,3,1,1,7,5,1,1,149.05657524
63932,1,1,2,1,2,2,,2,2,7,5,2,3,547.7160799
63933,2,1,3,1,1,1,3,1,1,7,1,1,3,104.97076192
63934,2,1,1,1,2,1,3,1,1,7,5,2,4,520.71739215
63935,1,1,1,1,1,1,3,1,1,7,4,1,3,582.01369295
63936,2,1,3,1,1,1,3,1,1,7,7,1,4,589.32706743
63937,2,1,4,1,1,1,3,1,1,7,4,1,1,252.28473291
63938,2,1,3,1,1,1,3,1,1,7,5,1,4,172.55959582
63939,2,1,1,1,1,1,3,2,1,7,4,1,1,143.70209974
63940,1,1,4,1,1,1,3,1,1,7,7,1,3,251.27466513
63941,2,1,3,2,2,1,3,1,2,7,3,1,6,12.464436596
63942,1,1,1,1,1,1,2,2,1,7,6,2,3,1299.5131868
63943,2,1,1,1,1,1,3,1,1,7,4,1,3,339.90149401
63945,2,1,1,1,1,1,3,2,2,7,5,1,1,468.47120266
63946,2,1,6,1,1,1,3,1,1,7,5,1,6,9.831106839
63947,1,1,2,1,1,1,3,1,1,7,6,1,3,289.43352424
63948,1,1,2,1,1,1,2,2,1,7,5,1,2,137.39182071
63949,2,1,2,1,1,1,3,1,1,7,4,1,1,201.47884706
63950,2,1,3,1,1,1,3,2,1,7,7,1,5,367.12350216
63951,2,1,3,1,1,1,3,1,2,7,4,1,4,152.19643632
63952,2,1,3,1,1,1,3,1,1,7,1,1,5,478.23790686
63953,1,1,2,1,1,1,3,2,1,7,3,1,3,781.25025384
63954,2,1,3,1,1,1,3,1,1,7,5,1,3,127.23345668
63955,2,1,1,1,2,2,,1,1,7,6,1,1,55.7122073
63956,1,1,4,1,1,1,3,1,1,7,4,1,3,246.66299878
63957,2,1,2,1,1,1,2,1,1,7,4,1,2,76.44517671
63958,2,1,2,1,1,1,3,1,1,7,3,1,5,363.43369431
63959,1,1,1,2,2,1,1,1,1,7,3,2,2,174.79559697
63960,1,1,1,1,1,1,3,1,1,7,4,1,2,165.71186377
63961,2,1,1,1,1,1,3,1,1,7,7,1,1,392.14085172
63962,2,1,1,1,1,1,3,1,1,7,3,1,3,324.96652554
63963,1,1,4,1,1,1,3,1,1,7,5,1,2,139.63898463
63964,1,1,2,1,1,1,3,1,1,7,6,1,3,320.45004507
63965,2,1,2,1,1,1,3,1,1,7,5,1,5,373.74549592
63966,1,1,1,1,1,1,2,2,2,7,8,2,4,81.071993218
63967,2,1,2,1,1,1,2,2,1,7,3,1,3,1889.4237728
63968,1,1,2,1,1,1,2,1,1,7,4,1,1,1131.6198875
63970,2,1,3,1,1,1,2,1,1,7,8,1,2,378.87722804
63971,2,1,2,1,1,1,3,1,1,7,3,1,5,333.67659166
63972,3,1,3,1,1,1,3,2,1,7,5,1,4,587.37611396
63973,2,1,4,1,1,1,3,1,1,7,4,1,1,301.16914206
63974,1,1,2,1,1,1,3,1,1,7,7,1,3,237.50452721
63975,2,1,3,1,1,1,2,1,1,7,5,1,2,495.45690123
63976,1,1,1,1,1,1,2,1,1,7,6,1,1,915.78686519
63977,1,1,1,1,2,1,1,1,2,7,8,2,3,208.84791232
63978,1,1,1,1,2,1,3,1,2,7,6,1,3,254.80101689
63979,2,1,2,1,1,1,2,1,1,7,5,2,3,579.73331279
63980,1,1,1,1,1,1,1,2,1,7,6,1,1,578.54833794
63981,1,1,1,2,2,2,,2,1,7,4,1,1,437.76251953
63982,1,1,1,1,1,1,3,1,1,7,6,1,2,184.79975791
63984,2,1,6,1,1,1,3,1,1,7,3,1,6,11.2215243
63985,1,1,1,2,1,1,1,1,1,7,3,2,3,925.7679622
63986,1,1,1,1,1,1,1,1,1,7,7,2,3,839.29676992
63987,1,1,2,1,1,1,3,2,1,7,4,1,3,226.33386879
63988,1,1,2,1,1,1,3,1,1,7,3,1,5,324.84225477
63989,1,1,1,1,1,1,1,2,1,7,5,1,2,303.08518453
63990,2,1,3,1,1,1,3,2,2,7,3,1,5,320.66083141
63991,2,1,2,1,1,1,3,1,1,7,6,1,5,319.38069793
63992,2,1,2,1,1,1,3,2,1,7,8,1,5,194.29322461
63993,2,1,3,1,1,1,3,1,1,7,5,1,3,134.2594537
63994,1,1,2,1,1,1,2,1,1,7,6,1,3,1018.3147116
